,date_time,cpu_temp,degreesC,degreesF
413,22 Jan 2019 08:10:07,35.78,(20.875,69.575)
414,22 Jan 2019 08:11:07,35.78,(20.875,69.575)
415,22 Jan 2019 08:12:07,35.242,(20.875,69.575)
416,22 Jan 2019 08:13:08,35.78,(20.875,69.575)
417,22 Jan 2019 08:14:07,35.78,(20.875,69.575)
418,22 Jan 2019 08:15:07,35.78,(20.875,69.575)
419,22 Jan 2019 08:16:07,35.78,(20.875,69.575)
420,22 Jan 2019 08:17:07,35.78,(20.875,69.575)
421,22 Jan 2019 08:18:08,35.78,(20.875,69.575)
422,22 Jan 2019 08:19:07,35.242,(20.875,69.575)
423,22 Jan 2019 08:20:07,35.78,(20.875,69.575)
424,22 Jan 2019 08:21:07,35.78,(20.875,69.575)
425,22 Jan 2019 08:22:07,35.78,(20.875,69.575)
426,22 Jan 2019 08:23:07,35.78,(20.875,69.575)
427,22 Jan 2019 08:24:08,35.78,(20.875,69.575)
428,22 Jan 2019 08:25:08,35.78,(20.875,69.575)
429,22 Jan 2019 08:26:07,35.78,(20.875,69.575)
430,22 Jan 2019 08:27:07,35.78,(20.875,69.575)
431,22 Jan 2019 08:28:08,35.78,(20.875,69.575)
432,22 Jan 2019 08:29:07,35.78,(20.812,69.4616)
433,22 Jan 2019 08:30:07,35.78,(20.812,69.4616)
434,22 Jan 2019 08:31:07,35.78,(20.812,69.4616)
435,22 Jan 2019 08:32:07,35.78,(20.812,69.4616)
436,22 Jan 2019 08:33:07,35.78,(20.812,69.4616)
437,22 Jan 2019 08:34:07,35.78,(20.812,69.4616)
438,22 Jan 2019 08:35:07,35.78,(20.812,69.4616)
439,22 Jan 2019 08:36:07,35.242,(20.812,69.4616)
440,22 Jan 2019 08:37:08,35.78,(20.812,69.4616)
441,22 Jan 2019 08:38:07,35.242,(20.812,69.4616)
442,22 Jan 2019 08:39:07,34.704,(20.75,69.35)
443,22 Jan 2019 08:40:08,35.78,(20.75,69.35)
444,22 Jan 2019 08:41:07,35.242,(20.75,69.35)
445,22 Jan 2019 08:42:08,35.78,(20.75,69.35)
446,22 Jan 2019 08:43:07,35.78,(20.75,69.35)
447,22 Jan 2019 08:44:07,35.242,(20.75,69.35)
448,22 Jan 2019 08:45:07,35.78,(20.75,69.35)
449,22 Jan 2019 08:46:07,35.78,(20.75,69.35)
450,22 Jan 2019 08:47:07,35.242,(20.687,69.23660000000001)
451,22 Jan 2019 08:48:07,35.242,(20.687,69.23660000000001)
452,22 Jan 2019 08:49:07,35.242,(20.687,69.23660000000001)
453,22 Jan 2019 08:50:07,35.242,(20.625,69.125)
454,22 Jan 2019 08:51:07,34.704,(20.687,69.23660000000001)
455,22 Jan 2019 08:52:08,34.704,(20.625,69.125)
456,22 Jan 2019 08:53:07,35.242,(20.625,69.125)
457,22 Jan 2019 08:54:07,35.242,(20.625,69.125)
458,22 Jan 2019 08:55:07,34.704,(20.625,69.125)
459,22 Jan 2019 08:56:07,35.78,(20.625,69.125)
460,22 Jan 2019 08:57:07,35.242,(20.625,69.125)
461,22 Jan 2019 08:58:07,35.78,(20.625,69.125)
462,22 Jan 2019 08:59:07,35.78,(20.562,69.0116)
463,22 Jan 2019 10:00:07,34.704,(20.5,68.9)
464,22 Jan 2019 10:01:08,34.704,(20.5,68.9)
465,22 Jan 2019 10:02:08,34.704,(20.5,68.9)
466,22 Jan 2019 10:03:07,34.704,(20.5,68.9)
467,22 Jan 2019 10:04:07,34.704,(20.5,68.9)
468,22 Jan 2019 10:05:07,34.704,(20.5,68.9)
469,22 Jan 2019 10:06:08,35.242,(20.437,68.7866)
470,22 Jan 2019 10:07:07,34.704,(20.437,68.7866)
471,22 Jan 2019 10:08:07,34.704,(20.437,68.7866)
472,22 Jan 2019 10:09:08,35.242,(20.437,68.7866)
473,22 Jan 2019 10:10:07,34.704,(20.437,68.7866)
474,22 Jan 2019 10:11:07,34.704,(20.437,68.7866)
475,22 Jan 2019 10:12:07,34.704,(20.437,68.7866)
476,22 Jan 2019 10:13:07,34.704,(20.437,68.7866)
477,22 Jan 2019 10:14:07,35.242,(20.437,68.7866)
478,22 Jan 2019 10:15:07,35.242,(20.437,68.7866)
479,22 Jan 2019 10:16:07,34.704,(20.437,68.7866)
480,22 Jan 2019 10:17:08,34.704,(20.375,68.675)
481,22 Jan 2019 10:18:07,34.704,(20.375,68.675)
482,22 Jan 2019 10:19:07,34.704,(20.375,68.675)
483,22 Jan 2019 10:20:07,34.704,(20.375,68.675)
484,22 Jan 2019 10:21:07,34.704,(20.375,68.675)
485,22 Jan 2019 10:22:07,34.704,(20.375,68.675)
486,22 Jan 2019 10:23:07,35.242,(20.375,68.675)
487,22 Jan 2019 10:24:08,34.704,(20.312,68.5616)
488,22 Jan 2019 10:25:07,34.704,(20.312,68.5616)
489,22 Jan 2019 10:26:07,34.704,(20.312,68.5616)
490,22 Jan 2019 10:27:07,35.242,(20.312,68.5616)
491,22 Jan 2019 10:28:07,34.166,(20.312,68.5616)
492,22 Jan 2019 10:29:08,34.704,(20.312,68.5616)
493,22 Jan 2019 10:30:07,34.704,(20.25,68.45)
494,22 Jan 2019 10:31:07,34.704,(20.25,68.45)
495,22 Jan 2019 10:32:07,34.704,(20.25,68.45)
496,22 Jan 2019 10:33:07,34.704,(20.25,68.45)
497,22 Jan 2019 10:34:07,34.704,(20.25,68.45)
498,22 Jan 2019 10:35:07,34.704,(20.25,68.45)
499,22 Jan 2019 10:36:07,35.242,(20.187,68.3366)
500,22 Jan 2019 10:37:07,34.704,(20.187,68.3366)
501,22 Jan 2019 10:38:07,35.242,(20.187,68.3366)
502,22 Jan 2019 10:39:07,34.704,(20.187,68.3366)
503,22 Jan 2019 10:40:07,34.704,(20.125,68.225)
504,22 Jan 2019 10:41:07,35.242,(20.125,68.225)
505,22 Jan 2019 10:42:08,34.704,(20.125,68.225)
506,22 Jan 2019 10:43:08,35.242,(20.125,68.225)
507,22 Jan 2019 10:44:07,34.704,(20.125,68.225)
508,22 Jan 2019 10:45:07,34.704,(20.125,68.225)
509,22 Jan 2019 10:46:07,34.704,(20.062,68.11160000000001)
510,22 Jan 2019 10:47:07,34.704,(20.062,68.11160000000001)
511,22 Jan 2019 10:48:07,34.704,(20.062,68.11160000000001)
512,22 Jan 2019 10:49:08,34.704,(20.062,68.11160000000001)
513,22 Jan 2019 10:50:07,34.704,(20.062,68.11160000000001)
514,22 Jan 2019 10:51:08,35.242,(20.062,68.11160000000001)
515,22 Jan 2019 10:52:07,34.166,(20.062,68.11160000000001)
516,22 Jan 2019 10:53:07,34.704,(20.062,68.11160000000001)
517,22 Jan 2019 10:54:07,34.704,(20.062,68.11160000000001)
518,22 Jan 2019 10:55:07,34.704,(20.062,68.11160000000001)
519,22 Jan 2019 10:56:07,34.704,(20.062,68.11160000000001)
520,22 Jan 2019 10:57:07,34.704,(20.062,68.11160000000001)
521,22 Jan 2019 10:58:08,34.704,(20.062,68.11160000000001)
522,22 Jan 2019 10:59:07,34.704,(20.062,68.11160000000001)
523,22 Jan 2019 12:00:07,34.166,(20.187,68.3366)
524,22 Jan 2019 12:01:07,34.704,(20.187,68.3366)
525,22 Jan 2019 12:02:07,34.166,(20.187,68.3366)
526,22 Jan 2019 12:03:07,34.166,(20.187,68.3366)
527,22 Jan 2019 12:04:07,34.704,(20.187,68.3366)
528,22 Jan 2019 12:05:07,34.704,(20.187,68.3366)
529,22 Jan 2019 12:06:08,34.704,(20.125,68.225)
530,22 Jan 2019 12:07:07,34.704,(20.125,68.225)
531,22 Jan 2019 12:08:07,34.704,(20.125,68.225)
532,22 Jan 2019 12:09:07,34.704,(20.125,68.225)
533,22 Jan 2019 12:10:08,34.704,(20.125,68.225)
534,22 Jan 2019 12:11:08,34.704,(20.125,68.225)
535,22 Jan 2019 12:12:07,34.704,(20.125,68.225)
536,22 Jan 2019 12:13:07,34.166,(20.125,68.225)
537,22 Jan 2019 12:14:08,34.704,(20.062,68.11160000000001)
538,22 Jan 2019 12:15:07,34.704,(20.062,68.11160000000001)
539,22 Jan 2019 12:16:07,34.704,(20.062,68.11160000000001)
540,22 Jan 2019 12:17:08,34.704,(20.062,68.11160000000001)
541,22 Jan 2019 12:18:07,34.704,(20.062,68.11160000000001)
542,22 Jan 2019 12:19:07,34.704,(20.062,68.11160000000001)
543,22 Jan 2019 12:20:07,34.704,(20.062,68.11160000000001)
544,22 Jan 2019 12:21:07,34.704,(20.0,68.0)
545,22 Jan 2019 12:22:08,34.704,(20.0,68.0)
546,22 Jan 2019 12:23:07,34.704,(20.0,68.0)
547,22 Jan 2019 12:24:07,34.704,(20.0,68.0)
548,22 Jan 2019 12:25:07,34.704,(20.0,68.0)
549,22 Jan 2019 12:26:07,34.704,(19.937,67.8866)
550,22 Jan 2019 12:27:07,34.704,(19.937,67.8866)
551,22 Jan 2019 12:28:07,34.704,(19.937,67.8866)
552,22 Jan 2019 12:29:07,34.166,(19.937,67.8866)
553,22 Jan 2019 12:30:08,34.704,(19.937,67.8866)
554,22 Jan 2019 12:31:07,34.704,(19.937,67.8866)
555,22 Jan 2019 12:32:07,34.166,(19.875,67.775)
556,22 Jan 2019 12:33:07,34.166,(19.875,67.775)
557,22 Jan 2019 12:34:07,34.704,(19.875,67.775)
558,22 Jan 2019 12:35:07,34.704,(19.875,67.775)
559,22 Jan 2019 12:36:07,34.704,(19.812,67.6616)
560,22 Jan 2019 12:37:07,34.166,(19.812,67.6616)
561,22 Jan 2019 12:38:08,34.704,(19.812,67.6616)
562,22 Jan 2019 12:39:07,34.704,(19.812,67.6616)
563,22 Jan 2019 12:40:07,34.166,(19.812,67.6616)
564,22 Jan 2019 12:41:07,34.704,(19.75,67.55)
565,22 Jan 2019 12:42:07,34.704,(19.75,67.55)
566,22 Jan 2019 12:43:08,34.166,(19.75,67.55)
567,22 Jan 2019 12:44:07,34.166,(19.75,67.55)
568,22 Jan 2019 12:45:07,34.704,(19.75,67.55)
569,22 Jan 2019 12:46:07,34.704,(19.687,67.4366)
570,22 Jan 2019 12:47:07,34.704,(19.687,67.4366)
571,22 Jan 2019 12:48:07,34.166,(19.687,67.4366)
572,22 Jan 2019 12:49:07,34.704,(19.625,67.325)
573,22 Jan 2019 12:50:08,34.704,(19.625,67.325)
574,22 Jan 2019 12:51:07,34.704,(19.625,67.325)
575,22 Jan 2019 12:52:07,34.166,(19.625,67.325)
576,22 Jan 2019 12:53:08,34.166,(19.625,67.325)
577,22 Jan 2019 12:54:07,34.166,(19.625,67.325)
578,22 Jan 2019 12:55:07,34.166,(19.562,67.2116)
579,22 Jan 2019 12:56:07,34.166,(19.562,67.2116)
580,22 Jan 2019 12:57:07,34.166,(19.562,67.2116)
581,22 Jan 2019 12:58:07,34.166,(19.562,67.2116)
582,22 Jan 2019 12:59:07,34.166,(19.562,67.2116)
583,22 Jan 2019 14:00:07,33.09,(18.625,65.525)
584,22 Jan 2019 14:01:08,32.552,(18.625,65.525)
585,22 Jan 2019 14:02:07,32.552,(18.625,65.525)
586,22 Jan 2019 14:03:08,33.09,(18.562,65.4116)
587,22 Jan 2019 14:04:07,33.09,(18.562,65.4116)
588,22 Jan 2019 14:05:07,32.014,(18.562,65.4116)
589,22 Jan 2019 14:06:08,33.628,(18.562,65.4116)
590,22 Jan 2019 14:07:07,32.552,(18.562,65.4116)
591,22 Jan 2019 14:08:07,32.552,(18.5,65.3)
592,22 Jan 2019 14:09:07,33.09,(18.5,65.3)
593,22 Jan 2019 14:10:08,33.09,(18.5,65.3)
594,22 Jan 2019 14:11:07,33.09,(18.437,65.1866)
595,22 Jan 2019 14:12:07,32.552,(18.437,65.1866)
596,22 Jan 2019 14:13:07,33.09,(18.437,65.1866)
597,22 Jan 2019 14:14:07,32.552,(18.437,65.1866)
598,22 Jan 2019 14:15:08,33.09,(18.437,65.1866)
599,22 Jan 2019 14:16:07,32.552,(18.437,65.1866)
600,22 Jan 2019 14:17:07,32.552,(18.375,65.075)
601,22 Jan 2019 14:18:07,32.552,(18.375,65.075)
602,22 Jan 2019 14:19:08,33.628,(18.375,65.075)
603,22 Jan 2019 14:20:08,34.166,(18.375,65.075)
604,22 Jan 2019 14:21:08,34.166,(18.375,65.075)
605,22 Jan 2019 14:22:08,34.704,(18.375,65.075)
606,22 Jan 2019 14:23:08,34.166,(18.375,65.075)
607,22 Jan 2019 14:24:08,34.704,(18.375,65.075)
608,22 Jan 2019 14:25:08,34.704,(18.375,65.075)
609,22 Jan 2019 14:26:08,34.704,(18.375,65.075)
610,22 Jan 2019 14:27:08,34.704,(18.375,65.075)
611,22 Jan 2019 14:28:09,34.704,(18.437,65.1866)
612,22 Jan 2019 14:29:07,33.628,(18.375,65.075)
613,22 Jan 2019 14:30:07,33.628,(18.437,65.1866)
614,22 Jan 2019 14:31:07,33.09,(18.437,65.1866)
615,22 Jan 2019 14:32:08,33.628,(18.437,65.1866)
616,22 Jan 2019 14:33:07,33.628,(18.437,65.1866)
617,22 Jan 2019 14:34:07,33.628,(18.437,65.1866)
618,22 Jan 2019 14:35:08,33.628,(18.437,65.1866)
619,22 Jan 2019 14:36:07,33.628,(18.437,65.1866)
620,22 Jan 2019 14:37:07,33.628,(18.5,65.3)
621,22 Jan 2019 14:38:07,33.628,(18.5,65.3)
622,22 Jan 2019 14:39:07,33.628,(18.5,65.3)
623,22 Jan 2019 14:40:07,33.628,(18.5,65.3)
624,22 Jan 2019 14:41:08,33.628,(18.5,65.3)
625,22 Jan 2019 14:42:07,33.09,(18.5,65.3)
626,22 Jan 2019 14:43:07,33.628,(18.562,65.4116)
627,22 Jan 2019 14:44:07,33.628,(18.562,65.4116)
628,22 Jan 2019 14:45:07,33.628,(18.562,65.4116)
629,22 Jan 2019 14:46:07,33.628,(18.562,65.4116)
630,22 Jan 2019 14:47:07,33.628,(18.625,65.525)
631,22 Jan 2019 14:48:07,33.628,(18.625,65.525)
632,22 Jan 2019 14:49:08,33.628,(18.625,65.525)
633,22 Jan 2019 14:50:07,33.628,(18.625,65.525)
634,22 Jan 2019 14:51:08,33.628,(18.687,65.6366)
635,22 Jan 2019 14:52:07,34.166,(18.687,65.6366)
636,22 Jan 2019 14:53:07,33.628,(18.687,65.6366)
637,22 Jan 2019 14:54:07,33.628,(18.75,65.75)
638,22 Jan 2019 14:55:08,33.628,(18.75,65.75)
639,22 Jan 2019 14:56:07,33.628,(18.812,65.86160000000001)
640,22 Jan 2019 14:57:07,33.628,(18.812,65.86160000000001)
641,22 Jan 2019 14:58:08,34.166,(18.812,65.86160000000001)
642,22 Jan 2019 14:59:08,33.628,(18.812,65.86160000000001)
643,22 Jan 2019 16:00:07,32.552,(18.875,65.975)
644,22 Jan 2019 16:01:07,32.552,(18.875,65.975)
645,22 Jan 2019 16:02:08,33.628,(18.875,65.975)
646,22 Jan 2019 16:03:08,33.628,(18.875,65.975)
647,22 Jan 2019 16:04:07,32.552,(18.875,65.975)
648,22 Jan 2019 16:05:07,33.09,(18.875,65.975)
649,22 Jan 2019 16:06:08,33.628,(18.875,65.975)
650,22 Jan 2019 16:07:07,33.628,(18.875,65.975)
651,22 Jan 2019 16:08:08,33.628,(18.812,65.86160000000001)
652,22 Jan 2019 16:09:07,33.09,(18.812,65.86160000000001)
653,22 Jan 2019 16:10:07,33.628,(18.812,65.86160000000001)
654,22 Jan 2019 16:11:08,33.628,(18.812,65.86160000000001)
655,22 Jan 2019 16:12:08,33.628,(18.812,65.86160000000001)
656,22 Jan 2019 16:13:07,33.628,(18.812,65.86160000000001)
657,22 Jan 2019 16:14:07,33.628,(18.812,65.86160000000001)
658,22 Jan 2019 16:15:07,33.628,(18.812,65.86160000000001)
659,22 Jan 2019 16:16:07,33.628,(18.75,65.75)
660,22 Jan 2019 16:17:07,33.628,(18.75,65.75)
661,22 Jan 2019 16:18:07,33.628,(18.75,65.75)
662,22 Jan 2019 16:19:07,33.628,(18.75,65.75)
663,22 Jan 2019 16:20:07,33.09,(18.75,65.75)
664,22 Jan 2019 16:21:08,33.628,(18.75,65.75)
665,22 Jan 2019 16:22:07,33.628,(18.687,65.6366)
666,22 Jan 2019 16:23:07,33.628,(18.687,65.6366)
667,22 Jan 2019 16:24:07,33.628,(18.687,65.6366)
668,22 Jan 2019 16:25:07,33.628,(18.687,65.6366)
669,22 Jan 2019 16:26:07,33.628,(18.687,65.6366)
670,22 Jan 2019 16:27:07,33.628,(18.625,65.525)
671,22 Jan 2019 16:28:08,32.552,(18.625,65.525)
672,22 Jan 2019 16:29:07,33.09,(18.625,65.525)
673,22 Jan 2019 16:30:07,33.09,(18.625,65.525)
674,22 Jan 2019 16:31:08,33.628,(18.625,65.525)
675,22 Jan 2019 16:32:07,33.628,(18.625,65.525)
676,22 Jan 2019 16:33:07,32.552,(18.625,65.525)
677,22 Jan 2019 16:34:07,33.628,(18.562,65.4116)
678,22 Jan 2019 16:35:07,33.09,(18.562,65.4116)
679,22 Jan 2019 16:36:07,33.09,(18.562,65.4116)
680,22 Jan 2019 16:37:07,33.628,(18.562,65.4116)
681,22 Jan 2019 16:38:07,33.628,(18.562,65.4116)
682,22 Jan 2019 16:39:07,33.09,(18.562,65.4116)
683,22 Jan 2019 16:40:07,33.09,(18.562,65.4116)
684,22 Jan 2019 16:41:07,32.552,(18.562,65.4116)
685,22 Jan 2019 16:42:07,33.09,(18.562,65.4116)
686,22 Jan 2019 16:43:07,33.628,(18.562,65.4116)
687,22 Jan 2019 16:44:08,33.628,(18.562,65.4116)
688,22 Jan 2019 16:45:07,32.552,(18.562,65.4116)
689,22 Jan 2019 16:46:08,33.09,(18.562,65.4116)
690,22 Jan 2019 16:47:07,33.09,(18.562,65.4116)
691,22 Jan 2019 16:48:07,33.09,(18.562,65.4116)
692,22 Jan 2019 16:49:08,33.628,(18.562,65.4116)
693,22 Jan 2019 16:50:07,33.628,(18.562,65.4116)
694,22 Jan 2019 16:51:07,33.628,(18.562,65.4116)
695,22 Jan 2019 16:52:07,33.628,(18.562,65.4116)
696,22 Jan 2019 16:53:07,33.628,(18.562,65.4116)
697,22 Jan 2019 16:54:08,33.09,(18.562,65.4116)
698,22 Jan 2019 16:55:07,33.09,(18.625,65.525)
699,22 Jan 2019 16:56:07,34.166,(18.625,65.525)
700,22 Jan 2019 16:57:07,33.628,(18.625,65.525)
701,22 Jan 2019 16:58:07,33.628,(18.625,65.525)
702,22 Jan 2019 16:59:08,33.628,(18.625,65.525)
703,22 Jan 2019 18:00:07,33.09,(18.875,65.975)
704,22 Jan 2019 18:01:07,32.552,(18.812,65.86160000000001)
705,22 Jan 2019 18:02:07,33.09,(18.812,65.86160000000001)
706,22 Jan 2019 18:03:08,33.628,(18.812,65.86160000000001)
707,22 Jan 2019 18:04:07,32.552,(18.812,65.86160000000001)
708,22 Jan 2019 18:05:08,33.09,(18.812,65.86160000000001)
709,22 Jan 2019 18:06:07,33.09,(18.812,65.86160000000001)
710,22 Jan 2019 18:07:07,33.628,(18.812,65.86160000000001)
711,22 Jan 2019 18:08:07,33.628,(18.812,65.86160000000001)
712,22 Jan 2019 18:09:07,33.09,(18.812,65.86160000000001)
713,22 Jan 2019 18:10:07,33.628,(18.75,65.75)
714,22 Jan 2019 18:11:07,33.628,(18.75,65.75)
715,22 Jan 2019 18:12:07,33.628,(18.75,65.75)
716,22 Jan 2019 18:13:07,33.628,(18.75,65.75)
717,22 Jan 2019 18:14:07,32.552,(18.75,65.75)
718,22 Jan 2019 18:15:07,33.628,(18.75,65.75)
719,22 Jan 2019 18:16:07,33.628,(18.75,65.75)
720,22 Jan 2019 18:17:07,33.628,(18.75,65.75)
721,22 Jan 2019 18:18:08,33.628,(18.75,65.75)
722,22 Jan 2019 18:19:07,32.552,(18.75,65.75)
723,22 Jan 2019 18:20:07,33.628,(18.75,65.75)
724,22 Jan 2019 18:21:08,33.628,(18.687,65.6366)
725,22 Jan 2019 18:22:07,33.09,(18.687,65.6366)
726,22 Jan 2019 18:23:07,33.628,(18.75,65.75)
727,22 Jan 2019 18:24:07,33.628,(18.687,65.6366)
728,22 Jan 2019 18:25:08,33.628,(18.75,65.75)
729,22 Jan 2019 18:26:07,33.628,(18.75,65.75)
730,22 Jan 2019 18:27:08,33.628,(18.75,65.75)
731,22 Jan 2019 18:28:08,33.628,(18.75,65.75)
732,22 Jan 2019 18:29:08,33.628,(18.75,65.75)
733,22 Jan 2019 18:30:08,33.628,(18.75,65.75)
734,22 Jan 2019 18:31:08,33.628,(18.75,65.75)
735,22 Jan 2019 18:32:07,33.628,(18.75,65.75)
736,22 Jan 2019 18:33:07,33.09,(18.812,65.86160000000001)
737,22 Jan 2019 18:34:08,33.628,(18.812,65.86160000000001)
738,22 Jan 2019 18:35:07,34.166,(18.812,65.86160000000001)
739,22 Jan 2019 18:36:07,33.628,(18.812,65.86160000000001)
740,22 Jan 2019 18:37:07,33.628,(18.812,65.86160000000001)
741,22 Jan 2019 18:38:08,33.628,(18.875,65.975)
742,22 Jan 2019 18:39:07,33.628,(18.875,65.975)
743,22 Jan 2019 18:40:08,33.628,(18.875,65.975)
744,22 Jan 2019 18:41:07,34.166,(18.875,65.975)
745,22 Jan 2019 18:42:07,33.628,(18.875,65.975)
746,22 Jan 2019 18:43:07,33.628,(18.937,66.0866)
747,22 Jan 2019 18:44:08,33.628,(18.937,66.0866)
748,22 Jan 2019 18:45:07,33.628,(18.937,66.0866)
749,22 Jan 2019 18:46:07,33.628,(18.937,66.0866)
750,22 Jan 2019 18:47:07,33.628,(18.937,66.0866)
751,22 Jan 2019 18:48:07,34.166,(18.937,66.0866)
752,22 Jan 2019 18:49:08,33.628,(19.0,66.2)
753,22 Jan 2019 18:50:07,34.166,(19.0,66.2)
754,22 Jan 2019 18:51:08,34.704,(19.0,66.2)
755,22 Jan 2019 18:52:08,35.242,(19.0,66.2)
756,22 Jan 2019 18:53:08,34.704,(19.0,66.2)
757,22 Jan 2019 18:54:08,34.704,(19.0,66.2)
758,22 Jan 2019 18:55:08,35.78,(19.062,66.3116)
759,22 Jan 2019 18:56:08,35.242,(19.062,66.3116)
760,22 Jan 2019 18:57:08,35.78,(19.062,66.3116)
761,22 Jan 2019 18:58:08,35.78,(19.062,66.3116)
762,22 Jan 2019 18:59:09,35.78,(19.062,66.3116)
763,22 Jan 2019 19:10:43,38.47,(19.625,67.325)
764,22 Jan 2019 20:00:07,39.546,(23.125,73.625)
765,22 Jan 2019 21:00:07,37.932,(22.937,73.2866)
766,22 Jan 2019 22:00:07,34.704,(21.125,70.025)
767,22 Jan 2019 23:00:07,33.628,(20.375,68.675)
768,23 Jan 2019 00:00:08,33.628,(19.312,66.7616)
769,23 Jan 2019 01:00:07,32.552,(18.375,65.075)
770,23 Jan 2019 02:00:08,33.628,(18.875,65.975)
771,23 Jan 2019 03:00:08,33.09,(18.562,65.4116)
772,23 Jan 2019 04:00:08,33.09,(18.812,65.86160000000001)
773,23 Jan 2019 05:00:08,33.628,(18.875,65.975)
774,23 Jan 2019 06:00:08,33.09,(19.0,66.2)
775,23 Jan 2019 07:00:07,34.704,(20.562,69.0116)
776,23 Jan 2019 08:00:07,34.704,(20.625,69.125)
777,23 Jan 2019 09:00:07,33.628,(19.875,67.775)
778,23 Jan 2019 10:00:07,34.704,(20.25,68.45)
779,23 Jan 2019 11:00:07,34.166,(20.125,68.225)
780,23 Jan 2019 12:00:07,34.166,(19.812,67.6616)
781,23 Jan 2019 13:00:08,34.166,(20.312,68.5616)
782,23 Jan 2019 14:00:07,34.166,(19.937,67.8866)
783,23 Jan 2019 15:00:07,34.704,(20.25,68.45)
784,23 Jan 2019 16:00:08,34.166,(20.437,68.7866)
785,23 Jan 2019 17:00:07,34.704,(19.937,67.8866)
786,23 Jan 2019 18:00:08,35.242,(20.437,68.7866)
787,23 Jan 2019 19:00:07,34.166,(20.062,68.11160000000001)
788,23 Jan 2019 20:00:07,33.628,(20.125,68.225)
789,23 Jan 2019 21:00:12,36.856,(20.437,68.7866)
790,23 Jan 2019 22:00:07,35.78,(21.5,70.7)
791,23 Jan 2019 23:00:07,35.78,(21.625,70.925)
792,24 Jan 2019 00:00:08,34.704,(21.0,69.8)
793,24 Jan 2019 01:00:08,34.166,(20.187,68.3366)
794,24 Jan 2019 02:00:08,33.09,(19.312,66.7616)
795,24 Jan 2019 03:00:07,32.552,(18.437,65.1866)
796,24 Jan 2019 04:00:08,31.476,(17.937,64.2866)
797,24 Jan 2019 05:00:08,33.09,(18.562,65.4116)
798,24 Jan 2019 06:00:08,34.704,(19.687,67.4366)
799,24 Jan 2019 07:00:12,35.242,(20.375,68.675)
800,24 Jan 2019 08:00:08,33.628,(19.687,67.4366)
801,24 Jan 2019 09:00:08,34.166,(20.125,68.225)
802,24 Jan 2019 10:00:08,33.628,(19.5,67.1)
803,24 Jan 2019 11:00:09,34.704,(19.687,67.4366)
804,24 Jan 2019 12:00:08,33.628,(19.312,66.7616)
805,24 Jan 2019 13:00:07,32.552,(18.687,65.6366)
806,24 Jan 2019 14:00:08,31.476,(17.687,63.836600000000004)
807,24 Jan 2019 15:00:08,32.552,(18.375,65.075)
808,24 Jan 2019 16:00:08,32.552,(18.312,64.9616)
809,24 Jan 2019 17:00:08,33.09,(18.687,65.6366)
810,24 Jan 2019 18:00:08,34.704,(20.5,68.9)
811,24 Jan 2019 19:00:08,34.704,(20.562,69.0116)
812,24 Jan 2019 20:00:08,35.242,(20.687,69.23660000000001)
813,24 Jan 2019 21:00:07,34.704,(20.75,69.35)
814,24 Jan 2019 22:00:09,34.704,(20.25,68.45)
815,24 Jan 2019 23:00:08,33.628,(19.812,67.6616)
